	.id	set1	set2	intersect	len_set1	len_set2	background	FET.p.val	rank	TF	prev_rank
1030	GTEx	TCGA-04-1331-01	KLF10_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1031	KLF10	0.4315151515151515
1031	ARCHS4	TCGA-04-1331-01	THAP8_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1032	THAP8	0.4322916666666667
1032	Enrichr	TCGA-04-1331-01	ZNF420	1	300	299	20000	0.9894670173463319	1033	ZNF420	0.4330508474576271
1033	ARCHS4	TCGA-04-1331-01	FERD3L_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1034	FERD3L	0.43359375
1034	ReMap	TCGA-04-1331-01	TP63	6	300	1454	20000	0.9999903926429571	1035	TP63	0.43389830508474575
1035	Enrichr	TCGA-04-1331-01	NR2E3	1	300	299	20000	0.9894670173463319	1036	NR2E3	0.43389830508474575
1036	GTEx	TCGA-04-1331-01	HMX1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1037	HMX1	0.43393939393939396
1037	Enrichr	TCGA-04-1331-01	ZFY	1	300	299	20000	0.9894670173463319	1038	ZFY	0.4347457627118644
1038	ARCHS4	TCGA-04-1331-01	ZNF148_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1039	ZNF148	0.4348958333333333
1039	Enrichr	TCGA-04-1331-01	HOXC10	1	300	299	20000	0.9894670173463319	1040	HOXC10	0.43559322033898307
1040	ReMap	TCGA-04-1331-01	NFATC1	6	300	1454	20000	0.9999903926429571	1041	NFATC1	0.43728813559322033
1041	Enrichr	TCGA-04-1331-01	FOXD4	1	300	299	20000	0.9894670173463319	1042	FOXD4	0.43728813559322033
1042	ARCHS4	TCGA-04-1331-01	ZNF449_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1043	ZNF449	0.4375
1043	GTEx	TCGA-04-1331-01	HES7_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1044	HES7	0.43757575757575756
1044	GTEx	TCGA-04-1331-01	PPARA_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1045	PPARA	0.4387878787878788
1045	Enrichr	TCGA-04-1331-01	MYF6	1	300	299	20000	0.9894670173463319	1046	MYF6	0.43898305084745765
1046	ARCHS4	TCGA-04-1331-01	TFCP2L1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1047	TFCP2L1	0.4401041666666667
1047	ReMap	TCGA-04-1331-01	BCL6	6	300	1454	20000	0.9999903926429571	1048	BCL6	0.4406779661016949
1048	Enrichr	TCGA-04-1331-01	JDP2	1	300	299	20000	0.9894670173463319	1049	JDP2	0.4406779661016949
1049	ARCHS4	TCGA-04-1331-01	NKX63_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1050	NKX63	0.44140625
1050	Enrichr	TCGA-04-1331-01	RIOK2	1	300	299	20000	0.9894670173463319	1051	RIOK2	0.44152542372881354
1051	GTEx	TCGA-04-1331-01	MYPOP_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1052	MYPOP	0.44363636363636366
1052	ARCHS4	TCGA-04-1331-01	CDC5L_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1053	CDC5L	0.4440104166666667
1053	Enrichr	TCGA-04-1331-01	PRR3	1	300	299	20000	0.9894670173463319	1054	PRR3	0.4440677966101695
1054	GTEx	TCGA-04-1331-01	ZNF510_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1055	ZNF510	0.4448484848484848
1055	Enrichr	TCGA-04-1331-01	PBX3	1	300	299	20000	0.9894670173463319	1056	PBX3	0.4449152542372881
1056	Enrichr	TCGA-04-1331-01	DBX1	1	300	299	20000	0.9894670173463319	1057	DBX1	0.4457627118644068
1057	Enrichr	TCGA-04-1331-01	FOXF1	1	300	299	20000	0.9894670173463319	1058	FOXF1	0.44661016949152543
1058	ARCHS4	TCGA-04-1331-01	ZSCAN12_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1059	ZSCAN12	0.4466145833333333
1059	Enrichr	TCGA-04-1331-01	ID2	1	300	299	20000	0.9894670173463319	1060	ID2	0.44745762711864406
1060	GTEx	TCGA-04-1331-01	ZNF131_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1061	ZNF131	0.4484848484848485
1061	Enrichr	TCGA-04-1331-01	BNC2	1	300	299	20000	0.9894670173463319	1062	BNC2	0.4491525423728814
1062	ARCHS4	TCGA-04-1331-01	DACH1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1063	DACH1	0.44921875
1063	GTEx	TCGA-04-1331-01	ZNF836_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1064	ZNF836	0.4496969696969697
1064	Enrichr	TCGA-04-1331-01	ZNF705F	1	300	299	20000	0.9894670173463319	1065	ZNF705F	0.45
1065	ReMap	TCGA-04-1331-01	ARNTL	6	300	1454	20000	0.9999903926429571	1066	ARNTL	0.45084745762711864
1066	GTEx	TCGA-04-1331-01	ZNF77_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1067	ZNF77	0.4509090909090909
1067	Enrichr	TCGA-04-1331-01	PITX3	1	300	299	20000	0.9894670173463319	1068	PITX3	0.4516949152542373
1068	GTEx	TCGA-04-1331-01	TBX10_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1069	TBX10	0.45212121212121215
1069	Enrichr	TCGA-04-1331-01	NFIX	1	300	299	20000	0.9894670173463319	1070	NFIX	0.4533898305084746
1070	ChEA	TCGA-04-1331-01	ELF1_20517297_CHIPSEQ_JURKAT_HUMAN	3	300	929	20000	0.9999285533479381	1071	ELF1	0.45346062052505964
1071	Enrichr	TCGA-04-1331-01	PCSK6	1	300	299	20000	0.9894670173463319	1072	PCSK6	0.4542372881355932
1072	ARCHS4	TCGA-04-1331-01	NR2F1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1073	NR2F1	0.4544270833333333
1073	GTEx	TCGA-04-1331-01	AHRR_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1074	AHRR	0.45454545454545453
1074	Enrichr	TCGA-04-1331-01	ELF3	1	300	299	20000	0.9894670173463319	1075	ELF3	0.45508474576271185
1075	ARCHS4	TCGA-04-1331-01	ZNF658_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1076	ZNF658	0.4557291666666667
1076	GTEx	TCGA-04-1331-01	IRX1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1077	IRX1	0.45575757575757575
1077	Enrichr	TCGA-04-1331-01	ZNF490	1	300	299	20000	0.9894670173463319	1078	ZNF490	0.4559322033898305
1078	Enrichr	TCGA-04-1331-01	MKRN3	1	300	299	20000	0.9894670173463319	1079	MKRN3	0.45677966101694917
1079	ARCHS4	TCGA-04-1331-01	SP7_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1080	SP7	0.45703125
1080	Enrichr	TCGA-04-1331-01	NR2F2	1	300	299	20000	0.9894670173463319	1081	NR2F2	0.4576271186440678
1081	ReMap	TCGA-04-1331-01	RELB	6	300	1454	20000	0.9999903926429571	1082	RELB	0.4576271186440678
1082	GTEx	TCGA-04-1331-01	NFE2L3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1083	NFE2L3	0.4581818181818182
1083	ARCHS4	TCGA-04-1331-01	TBPL2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1084	TBPL2	0.4583333333333333
1084	GTEx	TCGA-04-1331-01	ZSCAN29_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1085	ZSCAN29	0.4593939393939394
1085	Enrichr	TCGA-04-1331-01	ZNF582	1	300	299	20000	0.9894670173463319	1086	ZNF582	0.46016949152542375
1086	GTEx	TCGA-04-1331-01	ZXDC_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1087	ZXDC	0.46060606060606063
1087	Enrichr	TCGA-04-1331-01	ZNF805	1	300	299	20000	0.9894670173463319	1088	ZNF805	0.4610169491525424
1088	ARCHS4	TCGA-04-1331-01	HIC2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1089	HIC2	0.4635416666666667
1089	GTEx	TCGA-04-1331-01	INSL3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1090	INSL3	0.46424242424242423
1090	ReMap	TCGA-04-1331-01	TERF2	6	300	1454	20000	0.9999903926429571	1091	TERF2	0.46440677966101696
1091	Enrichr	TCGA-04-1331-01	ZNF70	1	300	299	20000	0.9894670173463319	1092	ZNF70	0.46440677966101696
1092	Enrichr	TCGA-04-1331-01	ZNF830	1	300	299	20000	0.9894670173463319	1093	ZNF830	0.4652542372881356
1093	Enrichr	TCGA-04-1331-01	ZNF430	1	300	299	20000	0.9894670173463319	1094	ZNF430	0.4661016949152542
1094	Enrichr	TCGA-04-1331-01	MKX	1	300	299	20000	0.9894670173463319	1095	MKX	0.4669491525423729
1095	ReMap	TCGA-04-1331-01	THAP11	3	300	1150	20000	0.9999967845121666	1096	THAP11	0.46779661016949153
1096	Enrichr	TCGA-04-1331-01	ZBTB44	1	300	299	20000	0.9894670173463319	1097	ZBTB44	0.46779661016949153
1097	GTEx	TCGA-04-1331-01	ZNF274_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1098	ZNF274	0.4678787878787879
1098	Enrichr	TCGA-04-1331-01	ZNF230	1	300	299	20000	0.9894670173463319	1099	ZNF230	0.46864406779661016
1099	GTEx	TCGA-04-1331-01	RFX8_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1100	RFX8	0.4690909090909091
1100	GTEx	TCGA-04-1331-01	TEF_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1101	TEF	0.4703030303030303
1101	Enrichr	TCGA-04-1331-01	CREB3L4	1	300	299	20000	0.9894670173463319	1102	CREB3L4	0.4703389830508475
1102	Enrichr	TCGA-04-1331-01	SSB	1	300	299	20000	0.9894670173463319	1103	SSB	0.4711864406779661
1103	ARCHS4	TCGA-04-1331-01	ZSCAN10_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1104	ZSCAN10	0.4713541666666667
1104	GTEx	TCGA-04-1331-01	ZNF3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1105	ZNF3	0.4715151515151515
1105	Enrichr	TCGA-04-1331-01	RFX4	1	300	299	20000	0.9894670173463319	1106	RFX4	0.47203389830508474
1106	ARCHS4	TCGA-04-1331-01	MEOX1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1107	MEOX1	0.47265625
1107	ARCHS4	TCGA-04-1331-01	ZNF414_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1108	ZNF414	0.4739583333333333
1108	Enrichr	TCGA-04-1331-01	ZNF83	1	300	299	20000	0.9894670173463319	1109	ZNF83	0.4745762711864407
1109	ChEA	TCGA-04-1331-01	SREBP1_19666523_CHIPSEQ_LIVER_MOUSE	1	300	632	20000	0.9999391398692689	1110	SREBP1	0.47494033412887826
1110	GTEx	TCGA-04-1331-01	SREBF1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1111	SREBF1	0.47515151515151516
1111	Enrichr	TCGA-04-1331-01	MBD4	1	300	299	20000	0.9894670173463319	1112	MBD4	0.4754237288135593
1112	Enrichr	TCGA-04-1331-01	HOXB2	1	300	299	20000	0.9894670173463319	1113	HOXB2	0.47627118644067795
1113	ARCHS4	TCGA-04-1331-01	CCDC17_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1114	CCDC17	0.4765625
1114	Enrichr	TCGA-04-1331-01	ZNF7	1	300	299	20000	0.9894670173463319	1115	ZNF7	0.47711864406779664
1115	Enrichr	TCGA-04-1331-01	HELZ	1	300	299	20000	0.9894670173463319	1116	HELZ	0.47796610169491527
1116	Enrichr	TCGA-04-1331-01	ZRSR2	1	300	299	20000	0.9894670173463319	1117	ZRSR2	0.47966101694915253
1117	ChEA	TCGA-04-1331-01	FOXP3_21729870_CHIPSEQ_TREG_HUMAN	6	300	1314	20000	0.9999443233286128	1118	FOXP3	0.4797136038186158
1118	Enrichr	TCGA-04-1331-01	NFATC4	1	300	299	20000	0.9894670173463319	1119	NFATC4	0.48050847457627116
1119	Enrichr	TCGA-04-1331-01	NR1D1	1	300	299	20000	0.9894670173463319	1120	NR1D1	0.48135593220338985
1120	ReMap	TCGA-04-1331-01	TWIST1	5	300	1448	20000	0.9999978928297422	1121	TWIST1	0.48135593220338985
1121	ARCHS4	TCGA-04-1331-01	ZNF287_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1122	ZNF287	0.4817708333333333
1122	ChEA	TCGA-04-1331-01	PPAR_26484153_CHIPSEQ_NCIH1993_HUMAN	4	300	1077	20000	0.9999445815762534	1123	PPAR	0.4821002386634845
1123	ARCHS4	TCGA-04-1331-01	ZNF335_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1124	ZNF335	0.4830729166666667
1124	GTEx	TCGA-04-1331-01	NEUROG3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1125	NEUROG3	0.48363636363636364
1125	Enrichr	TCGA-04-1331-01	CENPT	1	300	299	20000	0.9894670173463319	1126	CENPT	0.48389830508474574
1126	ReMap	TCGA-04-1331-01	TCF7	5	300	1448	20000	0.9999978928297422	1127	TCF7	0.4847457627118644
1127	Enrichr	TCGA-04-1331-01	ZNF212	1	300	299	20000	0.9894670173463319	1128	ZNF212	0.4847457627118644
1128	GTEx	TCGA-04-1331-01	ZNF383_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1129	ZNF383	0.48484848484848486
1129	Enrichr	TCGA-04-1331-01	SMARCE1	1	300	299	20000	0.9894670173463319	1130	SMARCE1	0.48559322033898306
1130	ARCHS4	TCGA-04-1331-01	KLF7_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1131	KLF7	0.4856770833333333
1131	Enrichr	TCGA-04-1331-01	PLAGL1	1	300	299	20000	0.9894670173463319	1132	PLAGL1	0.4864406779661017
1132	GTEx	TCGA-04-1331-01	ZNF784_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1133	ZNF784	0.48727272727272725
1133	Enrichr	TCGA-04-1331-01	REL	1	300	299	20000	0.9894670173463319	1134	REL	0.4872881355932203
1134	Enrichr	TCGA-04-1331-01	TOX2	1	300	299	20000	0.9894670173463319	1135	TOX2	0.488135593220339
1135	Enrichr	TCGA-04-1331-01	RAPGEF3	1	300	299	20000	0.9894670173463319	1136	RAPGEF3	0.48898305084745763
1136	ARCHS4	TCGA-04-1331-01	ZBTB41_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1137	ZBTB41	0.4895833333333333
1137	GTEx	TCGA-04-1331-01	TBX15_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1138	TBX15	0.4896969696969697
1138	Enrichr	TCGA-04-1331-01	ZNF296	1	300	299	20000	0.9894670173463319	1139	ZNF296	0.48983050847457626
1139	Enrichr	TCGA-04-1331-01	NFATC3	1	300	299	20000	0.9894670173463319	1140	NFATC3	0.4906779661016949
1140	ARCHS4	TCGA-04-1331-01	TFAP2B_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1141	TFAP2B	0.4908854166666667
1141	GTEx	TCGA-04-1331-01	ZNF671_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1142	ZNF671	0.4909090909090909
1142	Enrichr	TCGA-04-1331-01	ZBTB16	1	300	299	20000	0.9894670173463319	1143	ZBTB16	0.4915254237288136
1143	ReMap	TCGA-04-1331-01	MAFG	5	300	1448	20000	0.9999978928297422	1144	MAFG	0.4915254237288136
1144	Enrichr	TCGA-04-1331-01	AFF1	1	300	299	20000	0.9894670173463319	1145	AFF1	0.49322033898305084
1145	GTEx	TCGA-04-1331-01	ZNF282_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1146	ZNF282	0.49333333333333335
1146	Enrichr	TCGA-04-1331-01	MTA1	1	300	299	20000	0.9894670173463319	1147	MTA1	0.4957627118644068
1147	ARCHS4	TCGA-04-1331-01	ZNF649_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1148	ZNF649	0.49609375
1148	Enrichr	TCGA-04-1331-01	ADAMTS17	1	300	299	20000	0.9894670173463319	1149	ADAMTS17	0.4966101694915254
1149	Enrichr	TCGA-04-1331-01	HOXB6	1	300	299	20000	0.9894670173463319	1150	HOXB6	0.49745762711864405
1150	GTEx	TCGA-04-1331-01	ZNF696_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1151	ZNF696	0.49818181818181817
1151	ReMap	TCGA-04-1331-01	JUNB	5	300	1448	20000	0.9999978928297422	1152	JUNB	0.49830508474576274
1152	Enrichr	TCGA-04-1331-01	ZNF234	1	300	299	20000	0.9894670173463319	1153	ZNF234	0.5
1153	ARCHS4	TCGA-04-1331-01	ZNF585B_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1154	ZNF585B	0.5
1154	GTEx	TCGA-04-1331-01	ZNF764_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1155	ZNF764	0.5006060606060606
1155	Enrichr	TCGA-04-1331-01	ZNF22	1	300	299	20000	0.9894670173463319	1156	ZNF22	0.5008474576271187
1156	Enrichr	TCGA-04-1331-01	NFAT5	1	300	299	20000	0.9894670173463319	1157	NFAT5	0.5016949152542373
1157	Enrichr	TCGA-04-1331-01	FOXO4	1	300	299	20000	0.9894670173463319	1158	FOXO4	0.502542372881356
1158	Enrichr	TCGA-04-1331-01	TSHZ2	1	300	299	20000	0.9894670173463319	1159	TSHZ2	0.5033898305084745
1159	ARCHS4	TCGA-04-1331-01	ZSCAN30_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1160	ZSCAN30	0.50390625
1160	GTEx	TCGA-04-1331-01	POU2F3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1161	POU2F3	0.5042424242424243
1161	ReMap	TCGA-04-1331-01	ESRRA	5	300	1454	20000	0.9999980562795071	1162	ESRRA	0.5050847457627119
1162	GTEx	TCGA-04-1331-01	SPIC_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1163	SPIC	0.5054545454545455
1163	ChEA	TCGA-04-1331-01	NKX25_21415370_CHIPSEQ_HL1_MOUSE	4	300	1097	20000	0.9999574753526902	1164	NKX25	0.5059665871121718
1164	ARCHS4	TCGA-04-1331-01	TFEC_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1165	TFEC	0.5065104166666666
1165	GTEx	TCGA-04-1331-01	E2F6_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1166	E2F6	0.5066666666666667
1166	Enrichr	TCGA-04-1331-01	UBR4	1	300	299	20000	0.9894670173463319	1167	UBR4	0.5067796610169492
1167	GTEx	TCGA-04-1331-01	VAX2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1168	VAX2	0.5078787878787879
1168	Enrichr	TCGA-04-1331-01	DLX1	1	300	299	20000	0.9894670173463319	1169	DLX1	0.5084745762711864
1169	ReMap	TCGA-04-1331-01	FOS	5	300	1454	20000	0.9999980562795071	1170	FOS	0.5084745762711864
1170	GTEx	TCGA-04-1331-01	ISL1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1171	ISL1	0.509090909090909
1171	Enrichr	TCGA-04-1331-01	GLIS2	1	300	299	20000	0.9894670173463319	1172	GLIS2	0.5093220338983051
1172	Enrichr	TCGA-04-1331-01	KLF5	1	300	299	20000	0.9894670173463319	1173	KLF5	0.5101694915254237
1173	ARCHS4	TCGA-04-1331-01	ZBTB17_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1174	ZBTB17	0.5104166666666666
1174	Enrichr	TCGA-04-1331-01	JAZF1	1	300	299	20000	0.9894670173463319	1175	JAZF1	0.5110169491525424
1175	GTEx	TCGA-04-1331-01	ZNF444_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1176	ZNF444	0.5115151515151515
1176	Enrichr	TCGA-04-1331-01	ZNF682	1	300	299	20000	0.9894670173463319	1177	ZNF682	0.5127118644067796
1177	ARCHS4	TCGA-04-1331-01	POGK_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1178	POGK	0.5130208333333334
1178	GTEx	TCGA-04-1331-01	NFKB1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1179	NFKB1	0.5139393939393939
1179	Enrichr	TCGA-04-1331-01	HOXD12	1	300	299	20000	0.9894670173463319	1180	HOXD12	0.514406779661017
1180	Enrichr	TCGA-04-1331-01	ZNF384	1	300	299	20000	0.9894670173463319	1181	ZNF384	0.5152542372881356
1181	Enrichr	TCGA-04-1331-01	ID1	1	300	299	20000	0.9894670173463319	1182	ID1	0.5161016949152543
1182	GTEx	TCGA-04-1331-01	FOSB_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1183	FOSB	0.5163636363636364
1183	ARCHS4	TCGA-04-1331-01	KCMF1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1184	KCMF1	0.5169270833333334
1184	Enrichr	TCGA-04-1331-01	SSH2	1	300	299	20000	0.9894670173463319	1185	SSH2	0.5177966101694915
1185	Enrichr	TCGA-04-1331-01	EN1	1	300	299	20000	0.9894670173463319	1186	EN1	0.5186440677966102
1186	GTEx	TCGA-04-1331-01	MYOG_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1187	MYOG	0.5187878787878788
1187	ARCHS4	TCGA-04-1331-01	ZNF98_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1188	ZNF98	0.51953125
1188	ARCHS4	TCGA-04-1331-01	ZBTB14_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1189	ZBTB14	0.5208333333333334
1189	ReMap	TCGA-04-1331-01	GTF2B	5	300	1454	20000	0.9999980562795071	1190	GTF2B	0.5220338983050847
1190	ARCHS4	TCGA-04-1331-01	ZNF776_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1191	ZNF776	0.5221354166666666
1191	GTEx	TCGA-04-1331-01	ZBTB6_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1192	ZBTB6	0.5224242424242425
1192	ChEA	TCGA-04-1331-01	RXRA_24833708_CHIPSEQ_LIVER_MOUSE	8	300	1591	20000	0.9999716833237904	1193	RXRA	0.522673031026253
1193	Enrichr	TCGA-04-1331-01	TBR1	1	300	299	20000	0.9894670173463319	1194	TBR1	0.523728813559322
1194	Enrichr	TCGA-04-1331-01	ZNF69	1	300	299	20000	0.9894670173463319	1195	ZNF69	0.5245762711864407
1195	GTEx	TCGA-04-1331-01	IRX3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1196	IRX3	0.5248484848484849
1196	Enrichr	TCGA-04-1331-01	DSP	1	300	299	20000	0.9894670173463319	1197	DSP	0.5254237288135594
1197	ARCHS4	TCGA-04-1331-01	HOXB4_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1198	HOXB4	0.5260416666666666
1198	GTEx	TCGA-04-1331-01	ZNF788P_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1199	ZNF788P	0.526060606060606
1199	Enrichr	TCGA-04-1331-01	ZNF559	1	300	299	20000	0.9894670173463319	1200	ZNF559	0.5262711864406779
1200	Enrichr	TCGA-04-1331-01	TLX3	1	300	299	20000	0.9894670173463319	1201	TLX3	0.5271186440677966
1201	Enrichr	TCGA-04-1331-01	ZNF557	1	300	299	20000	0.9894670173463319	1202	ZNF557	0.5279661016949152
1202	GTEx	TCGA-04-1331-01	SAFB2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1203	SAFB2	0.5284848484848484
1203	ARCHS4	TCGA-04-1331-01	PRDM2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1204	PRDM2	0.5286458333333334
1204	GTEx	TCGA-04-1331-01	PLAGL2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1205	PLAGL2	0.5296969696969697
1205	GTEx	TCGA-04-1331-01	GLMP_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1206	GLMP	0.5309090909090909
1206	Enrichr	TCGA-04-1331-01	GBX1	1	300	299	20000	0.9894670173463319	1207	GBX1	0.5322033898305085
1207	ARCHS4	TCGA-04-1331-01	HOXB9_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1208	HOXB9	0.5325520833333334
1208	Enrichr	TCGA-04-1331-01	OTP	1	300	299	20000	0.9894670173463319	1209	OTP	0.5330508474576271
1209	Enrichr	TCGA-04-1331-01	ZNF440	1	300	299	20000	0.9894670173463319	1210	ZNF440	0.5338983050847458
1210	ChEA	TCGA-04-1331-01	JUND_26020271_CHIPSEQ_SMOOTH_MUSCLE_HUMAN	10	300	1836	20000	0.999980868800581	1211	JUND	0.5346062052505967
1211	Enrichr	TCGA-04-1331-01	DUSP12	1	300	299	20000	0.9894670173463319	1212	DUSP12	0.5347457627118644
1212	ARCHS4	TCGA-04-1331-01	BAZ2B_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1213	BAZ2B	0.53515625
1213	Enrichr	TCGA-04-1331-01	TBX4	1	300	299	20000	0.9894670173463319	1214	TBX4	0.5364406779661017
1214	ARCHS4	TCGA-04-1331-01	HOXA10_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1215	HOXA10	0.5364583333333334
1215	ARCHS4	TCGA-04-1331-01	ZNF34_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1216	ZNF34	0.5377604166666666
1216	GTEx	TCGA-04-1331-01	ZNF664_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1217	ZNF664	0.5381818181818182
1217	ReMap	TCGA-04-1331-01	IRF2	5	300	1454	20000	0.9999980562795071	1218	IRF2	0.5389830508474577
1218	Enrichr	TCGA-04-1331-01	AKNA	1	300	299	20000	0.9894670173463319	1219	AKNA	0.5406779661016949
1219	Enrichr	TCGA-04-1331-01	ZNF266	1	300	299	20000	0.9894670173463319	1220	ZNF266	0.5415254237288135
1220	GTEx	TCGA-04-1331-01	FLYWCH1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1221	FLYWCH1	0.5418181818181819
1221	Enrichr	TCGA-04-1331-01	IGHM	1	300	299	20000	0.9894670173463319	1222	IGHM	0.5423728813559322
1222	GTEx	TCGA-04-1331-01	ZNF630_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1223	ZNF630	0.5430303030303031
1223	GTEx	TCGA-04-1331-01	OLIG1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1224	OLIG1	0.5442424242424242
1224	ARCHS4	TCGA-04-1331-01	ZNF500_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1225	ZNF500	0.5442708333333334
1225	Enrichr	TCGA-04-1331-01	ZNF362	1	300	299	20000	0.9894670173463319	1226	ZNF362	0.5449152542372881
1226	ReMap	TCGA-04-1331-01	PAX8	5	300	1454	20000	0.9999980562795071	1227	PAX8	0.5457627118644067
1227	Enrichr	TCGA-04-1331-01	FOXF2	1	300	299	20000	0.9894670173463319	1228	FOXF2	0.5457627118644067
1228	Enrichr	TCGA-04-1331-01	ZNF446	1	300	299	20000	0.9894670173463319	1229	ZNF446	0.5466101694915254
1229	GTEx	TCGA-04-1331-01	TET2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1230	TET2	0.5466666666666666
1230	ARCHS4	TCGA-04-1331-01	PKMYT1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1231	PKMYT1	0.546875
1231	Enrichr	TCGA-04-1331-01	HOXC9	1	300	299	20000	0.9894670173463319	1232	HOXC9	0.5474576271186441
1232	GTEx	TCGA-04-1331-01	CLOCK_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1233	CLOCK	0.5478787878787879
1233	Enrichr	TCGA-04-1331-01	ZNF691	1	300	299	20000	0.9894670173463319	1234	ZNF691	0.5491525423728814
